route_short_name,stop_id,dep_time_min,lateness_minutes,horizon_minutes,date
29,507,1040.0,-2.02,-5.78,2026-08-24
38,3812,494.0,-1.05,-5.78,2026-08-25
61,1404,501.0,3.22,-5.78,2026-08-25
10,3357,1350.0,-1.35,-5.78,2026-09-09
10,1508,792.0,5.47,-5.78,2026-08-25
103,769,777.0,0.65,-5.78,2026-08-30
1,1102,751.0,2.07,-5.78,2026-09-11
42,6139,462.0,3.95,-5.78,2026-09-13
30,9119,879.0,-0.98,-5.78,2026-08-29
22,9103,725.0,3.17,-5.78,2026-09-10
2,666,1017.0,-1.07,-5.78,2026-08-29
101,1194,643.0,-1.27,-5.78,2026-09-11
45,1295,1365.0,-18.72,-5.78,2026-09-01
61,6107,1278.0,2.22,-5.78,2026-09-01
6,3046,512.0,-2.25,-5.78,2026-09-09
39,3069,901.0,-4.28,-5.78,2026-09-08
39,3055,532.0,2.0,-5.78,2026-08-24
42,3133,1316.0,-3.5,-5.78,2026-08-28
29,117,376.0,-2.73,-5.78,2026-08-28
39,3077,541.0,-5.18,-5.78,2026-09-08
22,2868,990.0,-6.27,-5.78,2026-08-31
5,2606,442.0,-1.13,-5.78,2026-08-30
8,0577,677.0,7.88,-5.78,2026-09-12
10,591,1216.0,-1.3,-5.78,2026-08-31
101,1197,1030.0,-6.33,-5.78,2026-09-01
2,720,732.0,4.08,-5.78,2026-08-29
53,1242,754.0,-0.32,-5.78,2026-09-10
24,2941,816.0,1.87,-5.78,2026-08-31
26,3442,824.0,-6.28,-5.78,2026-08-27
44,2400,1010.0,0.98,-5.78,2026-09-15
2,0724,1255.0,-0.65,-5.78,2026-09-05
39,3069,1146.0,-1.43,-5.78,2026-08-28
53,1228,980.0,-3.02,-5.78,2026-08-31
10,1993,1274.0,2.6,-5.78,2026-09-03
5,1513,894.0,-2.32,-5.78,2026-09-11
5,424,1024.0,0.2,-5.78,2026-08-27
5,1894,456.0,-2.73,-5.78,2026-08-31
3,1223,617.0,3.97,-5.78,2026-09-11
38,3076,1116.0,5.53,-5.78,2026-08-28
10,1993,618.0,2.97,-5.78,2026-09-11
11,2772,790.0,-1.15,-5.78,2026-09-11
1,1100,1056.0,-0.52,-5.78,2026-08-25
16,2844,372.0,1.77,-5.78,2026-09-11
1,0868,1570.0,2.25,-5.78,2026-09-11
68,1986,430.0,-2.33,-5.78,2026-09-09
48,1087,342.0,-1.22,-5.78,2026-09-03
103,1907,814.0,-5.88,-5.78,2026-09-11
44,2433,743.0,-1.4,-5.78,2026-09-02
38,3123,297.0,1.02,-5.78,2026-09-09
13,0148,875.0,-2.55,-5.78,2026-09-14
44,2305,516.0,-0.12,-5.78,2026-09-11
26,9078,819.0,-2.27,-5.78,2026-09-01
5,1315,381.0,-6.92,-5.78,2026-08-25
42,2134,1454.0,-3.28,-5.78,2026-09-12
5,0447,807.0,0.12,-5.78,2026-09-11
1,0747,470.0,-5.15,-5.78,2026-09-11
5,879,539.0,-5.72,-5.78,2026-09-04
1,0535,822.0,-1.0,-5.78,2026-09-10
26,9068,256.0,-2.87,-5.78,2026-09-14
38,1410,930.0,-2.18,-5.78,2026-08-26
43,2095,953.0,-3.5,-5.78,2026-09-09
9,1481,1360.0,-0.42,-5.78,2026-08-27
109,4512,666.0,-1.95,-5.78,2026-08-30
42,2707,604.0,-0.53,-5.78,2026-08-28
23,325,884.0,-1.0,-5.78,2026-09-02
3,1342,1098.0,-3.12,-5.78,2026-09-08
7,2908,1400.0,-0.85,-5.78,2026-08-29
7,2322,1321.0,-3.27,-5.78,2026-08-25
36,1280,1470.0,0.13,-5.78,2026-09-11
31,2744,418.0,-1.1,-5.78,2026-09-12
61,3388,517.0,-5.82,-5.78,2026-09-03
20,815,1228.0,0.3,-5.78,2026-09-03
26,9067,1534.0,-2.27,-5.78,2026-09-02
2,1105,1438.0,3.7,-5.78,2026-08-29
1,535,1188.0,-1.37,-5.78,2026-08-24
1,0856,322.0,0.22,-5.78,2026-09-11
45,2351,1425.0,-2.78,-5.78,2026-09-09
8,4021,591.0,0.88,-5.78,2026-09-08
48,2644,1013.0,1.82,-5.78,2026-09-08
11,2771,928.0,1.63,-5.78,2026-09-12
35,2031,958.0,3.35,-5.78,2026-08-26
23,0363,663.0,-4.13,-5.78,2026-09-13
42,2395,897.0,-3.08,-5.78,2026-09-04
44,2400,1360.0,2.28,-5.78,2026-09-10
39,3057,433.0,-0.93,-5.78,2026-09-02
35,3195,667.0,3.55,-5.78,2026-08-26
38,0646,967.0,-2.47,-5.78,2026-09-05
57,3104,769.0,-2.5,-5.78,2026-09-03
10,1523,1098.0,2.82,-5.78,2026-09-15
14,262,1263.0,1.72,-5.78,2026-08-27
44,2409,1196.0,1.42,-5.77,2026-09-15
46,0392,1156.0,-1.62,-5.77,2026-09-15
23,0881,1347.0,-2.15,-5.77,2026-09-06
1,784,1190.0,-0.07,-5.77,2026-08-29
48,1063,592.0,2.57,-5.77,2026-09-10
48,1030,450.0,-0.85,-5.77,2026-09-01
48,1717,959.0,-1.37,-5.77,2026-08-29
2,0724,581.0,3.2,-5.77,2026-09-14
48,1717,1117.0,-2.67,-5.77,2026-08-29
7,1988,729.0,-3.13,-5.77,2026-08-30
5,879,402.0,-1.4,-5.77,2026-09-03
8,4021,795.0,3.7,-5.77,2026-08-26
5,2605,743.0,0.02,-5.77,2026-09-06
23,408,1195.0,-1.35,-5.77,2026-08-26
57,5704,907.0,1.82,-5.77,2026-08-26
51,3465,499.0,-1.12,-5.77,2026-09-02
5,1891,809.0,-0.08,-5.77,2026-09-14
13,3402,529.0,-6.33,-5.77,2026-08-27
45,4519,1320.0,1.62,-5.77,2026-09-08
103,1104,908.0,-1.83,-5.77,2026-09-15
35,1988,1104.0,5.08,-5.77,2026-09-15
57,5722,416.0,-4.28,-5.77,2026-09-15
10,1398,1049.0,0.03,-5.77,2026-09-15
53,3000,931.0,-5.17,-5.77,2026-08-28
48,0058,511.0,2.32,-5.77,2026-09-15
3,2892,977.0,-6.13,-5.77,2026-09-01
10,1670,562.0,-2.3,-5.77,2026-08-28
26,1384,862.0,-0.82,-5.77,2026-09-07
39,3058,922.0,-3.82,-5.77,2026-09-15
13,2233,616.0,-1.42,-5.77,2026-09-03
18,328,1164.0,2.48,-5.77,2026-09-03
1,0992,724.0,6.82,-5.77,2026-09-11
5,1549,832.0,-2.7,-5.77,2026-09-12
42,2558,836.0,-0.75,-5.77,2026-08-27
11,2707,429.0,-2.78,-5.77,2026-09-04
26,9074,650.0,-2.17,-5.77,2026-09-01
66,6608,1366.0,-1.0,-5.77,2026-09-05
38,0655,939.0,3.67,-5.77,2026-09-12
3,9044,261.0,-0.92,-5.77,2026-09-04
13,566,531.0,-1.9,-5.77,2026-08-31
26,1389,673.0,2.4,-5.77,2026-09-12
7,2901,793.0,-4.77,-5.77,2026-09-01
48,2671,591.0,-5.23,-5.77,2026-09-01
68,1956,1316.0,-3.73,-5.77,2026-09-01
26,1309,1447.0,-0.4,-5.77,2026-09-06
20,9026,1081.0,-4.37,-5.77,2026-09-14
18,2499,1040.0,5.12,-5.77,2026-09-14
109,4512,987.0,0.43,-5.77,2026-09-10
126,1165,932.0,4.77,-5.77,2026-09-14
8,577,401.0,3.32,-5.77,2026-08-27
39,3077,1007.0,-4.33,-5.77,2026-09-02
1,1002,649.0,-3.48,-5.77,2026-08-29
13,0156,1041.0,1.1,-5.77,2026-09-14
38,1410,1105.0,-1.18,-5.77,2026-08-27
48,299,1077.0,3.25,-5.77,2026-09-01
5,879,372.0,-3.67,-5.77,2026-09-01
23,208,1209.0,1.95,-5.77,2026-08-31
107,1407,1157.0,-2.0,-5.77,2026-09-05
9,1415,507.0,4.4,-5.77,2026-09-11
45,245,381.0,2.35,-5.77,2026-08-25
51,2156,443.0,-4.17,-5.77,2026-09-02
6,1498,476.0,-2.52,-5.77,2026-09-10
1,520,1391.0,-2.65,-5.77,2026-08-23
26,666,1414.0,-6.07,-5.77,2026-08-29
7,2322,1458.0,-0.37,-5.77,2026-09-02
5,1893,958.0,-0.1,-5.77,2026-08-25
6,3033,802.0,-1.15,-5.77,2026-09-07
53,1148,1073.0,2.03,-5.77,2026-08-24
7,3097,1350.0,-3.08,-5.77,2026-09-09
28,1865,569.0,-0.78,-5.77,2026-08-27
2,0722,1073.0,0.63,-5.77,2026-09-04
51,2494,1029.0,-9.02,-5.77,2026-08-24
7,294,322.0,-2.62,-5.77,2026-09-04
1,9160,996.0,13.83,-5.77,2026-09-14
35,1956,427.0,-1.83,-5.77,2026-09-13
68,1434,1007.0,2.48,-5.77,2026-09-12
61,1405,545.0,3.23,-5.77,2026-09-01
7,1588,1138.0,5.58,-5.77,2026-09-13
20,2681,926.0,3.0,-5.77,2026-09-05
24,2967,977.0,-1.0,-5.77,2026-08-31
28,1774,834.0,3.73,-5.77,2026-08-29
38,1012,510.0,-0.1,-5.77,2026-09-02
45,4529,867.0,-3.17,-5.77,2026-09-13
39,83,859.0,-2.48,-5.77,2026-08-30
107,1407,852.0,-4.58,-5.77,2026-09-07
7,2915,703.0,-6.58,-5.77,2026-09-13
57,5770,1014.0,-0.83,-5.77,2026-09-01
70,1804,451.0,-2.3,-5.77,2026-09-09
18,3346,884.0,4.03,-5.77,2026-09-02
18,3346,1019.0,-2.42,-5.77,2026-09-09
23,0408,593.0,2.58,-5.77,2026-09-13
28,1774,1104.0,1.75,-5.77,2026-08-30
49,2438,427.0,0.83,-5.77,2026-09-14
36,1376,1261.0,4.47,-5.77,2026-08-28
103,0097,973.0,0.28,-5.77,2026-09-04
18,2396,313.0,-4.97,-5.77,2026-09-03
53,1242,853.0,5.3,-5.77,2026-08-25
35,3534,1207.0,-6.32,-5.77,2026-08-29
3,2268,503.0,2.25,-5.77,2026-09-09
39,3507,599.0,0.25,-5.77,2026-08-27
1,0858,1043.0,19.12,-5.77,2026-09-08
9,3192,1295.0,4.13,-5.77,2026-09-14
71,0569,1037.0,4.48,-5.77,2026-09-10
39,3069,1080.0,1.08,-5.77,2026-08-31
1,1382,1488.0,-0.73,-5.77,2026-08-25
61,6116,1244.0,4.17,-5.77,2026-09-07
10,2454,1205.0,4.67,-5.77,2026-08-26
110,566,1008.0,2.68,-5.77,2026-08-26
26,1565,859.0,-2.82,-5.77,2026-09-09
39,0082,820.0,-0.62,-5.77,2026-09-05
14,224,510.0,-4.77,-5.77,2026-08-25
38,3169,831.0,2.23,-5.77,2026-08-26
61,6146,1504.0,2.62,-5.77,2026-09-05
39,3507,1134.0,-0.3,-5.77,2026-09-04
71,0568,1085.0,-1.1,-5.77,2026-09-04
51,3463,1231.0,4.95,-5.77,2026-09-02
23,0323,1326.0,0.27,-5.77,2026-09-10
7,294,393.0,-3.15,-5.77,2026-09-01
42,2558,1048.0,-3.48,-5.77,2026-08-24
44,2411,769.0,0.42,-5.77,2026-08-26
70,3126,460.0,-6.92,-5.77,2026-08-26
1,1382,1303.0,4.1,-5.77,2026-09-08
61,6146,1451.0,6.32,-5.77,2026-09-04
103,1980,1285.0,-2.75,-5.77,2026-08-24
9,4927,1042.0,-1.65,-5.77,2026-09-04
5,1548,540.0,-1.17,-5.77,2026-09-08
39,625,325.0,-1.72,-5.77,2026-09-03
38,3169,573.0,0.88,-5.77,2026-08-31
16,2834,934.0,-2.9,-5.77,2026-08-28
38,3801,495.0,-3.32,-5.77,2026-09-03
23,408,587.0,3.07,-5.77,2026-08-24
28,3043,991.0,0.13,-5.77,2026-08-30
1,1656,632.0,-0.22,-5.77,2026-08-27
10,591,1278.0,0.25,-5.77,2026-09-02
26,1552,1214.0,5.52,-5.77,2026-09-08
20,1393,504.0,-1.58,-5.77,2026-08-28
4,6128,1083.0,2.93,-5.77,2026-09-05
66,6670,1404.0,-2.65,-5.77,2026-09-01
20,1545,888.0,0.78,-5.77,2026-09-02
44,2401,1215.0,2.78,-5.77,2026-09-14
26,9089,820.0,-4.15,-5.77,2026-09-15
3,0074,611.0,-1.85,-5.77,2026-09-06
3,9161,633.0,8.93,-5.77,2026-09-09
39,0041,1359.0,-4.78,-5.77,2026-09-14
46,3508,1311.0,-3.0,-5.77,2026-08-25
74,3213,1122.0,-0.17,-5.77,2026-08-24
3,9023,944.0,-2.65,-5.77,2026-08-26
23,0451,869.0,-0.1,-5.77,2026-09-04
42,3346,458.0,-1.65,-5.77,2026-09-02
5,2492,849.0,2.5,-5.77,2026-08-28
6,1182,398.0,0.58,-5.77,2026-09-03
57,3384,508.0,-1.7,-5.77,2026-09-08
30,2324,385.0,-0.45,-5.77,2026-09-11
39,2340,1026.0,-9.78,-5.77,2026-08-27
42,2546,1325.0,-2.88,-5.77,2026-09-08
11,2771,548.0,0.27,-5.77,2026-08-25
61,849,630.0,0.12,-5.77,2026-08-24
61,6107,441.0,0.83,-5.77,2026-08-26
29,119,622.0,-2.47,-5.77,2026-08-30
39,3503,747.0,5.63,-5.77,2026-08-28
3,70,1302.0,-1.2,-5.77,2026-08-29
24,2979,931.0,7.62,-5.77,2026-08-27
42,2499,1011.0,3.93,-5.77,2026-08-26
66,6670,1185.0,-0.98,-5.77,2026-09-04
6,1144,1166.0,-1.6,-5.77,2026-08-29
10,3415,1009.0,3.95,-5.77,2026-08-25
35,2015,1103.0,-0.93,-5.77,2026-08-29
66,3032,926.0,4.5,-5.77,2026-09-09
1,0865,248.0,-0.87,-5.77,2026-09-14
68,1972,1352.0,0.57,-5.77,2026-09-02
44,2312,422.0,-3.1,-5.77,2026-08-24
13,0161,982.0,-2.7,-5.77,2026-09-11
66,6619,867.0,-1.1,-5.77,2026-09-04
1,9001,677.0,-4.77,-5.77,2026-08-31
39,1886,719.0,-2.88,-5.77,2026-08-30
13,0531,856.0,2.45,-5.77,2026-09-14
35,3068,1256.0,2.2,-5.77,2026-09-01
61,6109,1057.0,-3.78,-5.77,2026-09-01
135,1967,914.0,1.2,-5.77,2026-08-31
35,2031,602.0,-1.78,-5.77,2026-09-11
53,636,882.0,-1.07,-5.77,2026-08-31
30,2762,410.0,-2.68,-5.77,2026-08-28
5,1512,730.0,-1.62,-5.77,2026-08-27
24,2786,320.0,1.57,-5.77,2026-09-09
53,1242,1442.0,5.0,-5.77,2026-09-10
14,261,743.0,-0.88,-5.77,2026-09-02
42,3129,652.0,5.37,-5.77,2026-08-25
44,2408,1105.0,5.28,-5.77,2026-09-01
10,0590,892.0,1.45,-5.77,2026-09-11
45,1046,692.0,-4.05,-5.77,2026-09-04
10,3311,1276.0,1.12,-5.77,2026-09-09
44,2356,1110.0,-0.08,-5.77,2026-09-14
4,698,938.0,-2.17,-5.77,2026-09-02
103,1951,857.0,-2.08,-5.77,2026-09-11
30,2791,1125.0,-3.03,-5.77,2026-09-05
1,1629,1281.0,1.38,-5.77,2026-09-03
16,2854,1381.0,0.2,-5.77,2026-09-08
6,1428,569.0,-4.75,-5.77,2026-09-01
1,747,1181.0,-0.13,-5.77,2026-08-28
20,1535,1157.0,-0.52,-5.77,2026-09-11
44,2457,1399.0,-1.13,-5.77,2026-09-02
3,1425,459.0,-1.65,-5.77,2026-09-02
36,1281,791.0,-2.18,-5.77,2026-09-06
26,1472,760.0,-2.97,-5.77,2026-09-04
24,2933,502.0,-0.6,-5.77,2026-09-14
3,1352,1116.0,-2.57,-5.77,2026-09-09
35,3526,713.0,0.15,-5.77,2026-09-01
6,1134,1041.0,-3.02,-5.77,2026-08-27
24,2967,528.0,-0.93,-5.77,2026-09-08
103,1107,1077.0,-1.08,-5.77,2026-09-05
36,3382,1554.0,2.28,-5.77,2026-08-28
38,3800,1018.0,-2.92,-5.77,2026-09-04
26,9078,561.0,-4.82,-5.77,2026-09-11
26,1168,902.0,3.68,-5.77,2026-09-03
16,2836,936.0,-0.87,-5.77,2026-08-25
45,346,728.0,0.1,-5.77,2026-09-02
1,0786,1141.0,-3.53,-5.77,2026-09-11
16,2854,1182.0,0.73,-5.77,2026-09-14
26,9093,1514.0,0.67,-5.77,2026-09-14
61,1404,602.0,-0.75,-5.77,2026-08-27
5,1364,1077.0,4.02,-5.77,2026-09-13
17,0095,454.0,-5.8,-5.77,2026-09-09
23,0326,678.0,-3.27,-5.77,2026-09-08
29,110,455.0,-1.62,-5.77,2026-09-03
26,9079,843.0,2.78,-5.77,2026-09-10
42,3346,1203.0,-2.3,-5.77,2026-08-31
23,326,450.0,-1.52,-5.77,2026-09-04
20,9019,1191.0,5.23,-5.77,2026-09-08
1,1006,581.0,-2.98,-5.77,2026-09-01
18,2800,1059.0,-2.13,-5.77,2026-09-04
4,695,701.0,-1.4,-5.77,2026-08-30
35,1808,1069.0,1.05,-5.77,2026-09-12
24,2784,397.0,-3.38,-5.77,2026-08-25
46,3336,1064.0,1.33,-5.77,2026-08-23
20,1545,1181.0,0.5,-5.77,2026-09-03
1,9026,890.0,-5.4,-5.77,2026-09-13
45,346,1267.0,-0.8,-5.77,2026-08-25
29,0135,1030.0,2.62,-5.77,2026-09-05
3,9161,820.0,-0.25,-5.77,2026-09-10
2,345,1336.0,1.83,-5.77,2026-08-31
26,1552,885.0,-1.03,-5.77,2026-09-07
44,989,922.0,-0.28,-5.77,2026-09-03
45,773,1255.0,-2.3,-5.77,2026-08-28
10,1993,1305.0,-1.2,-5.77,2026-09-06
7,2035,861.0,-4.37,-5.77,2026-09-15
24,2783,428.0,0.47,-5.77,2026-09-04
23,276,770.0,0.2,-5.77,2026-09-01
24,2725,544.0,-4.08,-5.77,2026-09-11
45,4545,1167.0,-2.37,-5.77,2026-08-24
44,2452,580.0,-1.47,-5.77,2026-08-25
5,1892,882.0,3.57,-5.77,2026-09-10
53,3362,455.0,3.93,-5.77,2026-08-24
26,1135,977.0,-0.37,-5.77,2026-09-02
29,0150,484.0,8.0,-5.77,2026-09-10
42,3346,379.0,-0.88,-5.77,2026-08-24
6,651,690.0,1.75,-5.77,2026-08-31
6,1114,1213.0,2.8,-5.77,2026-09-04
1,0877,735.0,2.52,-5.77,2026-09-15
35,3500,1228.0,4.35,-5.77,2026-08-30
7,0340,778.0,-1.42,-5.77,2026-09-07
26,9084,613.0,3.55,-5.77,2026-09-01
29,288,561.0,0.63,-5.77,2026-08-31
53,3343,987.0,5.43,-5.77,2026-09-10
42,3100,806.0,0.77,-5.77,2026-09-12
42,2709,1227.0,-1.6,-5.77,2026-09-07
39,0419,1067.0,-2.38,-5.77,2026-09-08
26,1386,1134.0,-6.57,-5.77,2026-09-14
26,1383,411.0,-2.13,-5.77,2026-09-01
101,1194,867.0,-1.37,-5.77,2026-09-06
3,0480,331.0,0.58,-5.77,2026-09-05
26,9086,1480.0,0.27,-5.77,2026-08-25
101,535,1176.0,-0.32,-5.77,2026-08-23
35,5009,1316.0,-0.95,-5.77,2026-08-27
20,9064,870.0,-3.98,-5.77,2026-08-26
5,0978,587.0,0.07,-5.77,2026-09-10
7,2320,273.0,-0.57,-5.77,2026-09-11
10,1609,1002.0,-4.08,-5.77,2026-08-26
57,5726,1041.0,-0.15,-5.77,2026-09-09
39,1250,1121.0,1.72,-5.77,2026-09-05
20,0815,367.0,2.78,-5.77,2026-09-14
7,1582,760.0,2.33,-5.77,2026-09-09
15,2683,1037.0,-2.53,-5.77,2026-08-28
42,2566,521.0,-0.75,-5.77,2026-09-07
3,9036,885.0,-2.82,-5.77,2026-09-11
1,1283,854.0,0.68,-5.77,2026-09-07
48,1063,375.0,2.62,-5.77,2026-09-09
44,2312,324.0,-0.52,-5.77,2026-09-14
45,4501,335.0,0.75,-5.77,2026-08-28
8,1498,906.0,-1.78,-5.77,2026-09-11
3,9006,1113.0,0.93,-5.77,2026-09-09
18,2800,1074.0,-0.23,-5.77,2026-08-25
2,0326,1028.0,2.48,-5.77,2026-09-10
101,1002,1121.0,-5.82,-5.77,2026-09-11
10,1606,743.0,0.78,-5.77,2026-09-15
44,2425,683.0,-2.38,-5.77,2026-09-01
3,1223,1371.0,1.68,-5.77,2026-09-11
1,868,732.0,0.93,-5.77,2026-08-25
16,2844,970.0,2.25,-5.77,2026-08-31
109,1790,605.0,0.87,-5.77,2026-09-04
44,989,1172.0,2.18,-5.77,2026-08-23
44,2432,407.0,2.37,-5.77,2026-09-01
38,3026,909.0,-3.52,-5.77,2026-09-08
1,1199,824.0,-1.98,-5.77,2026-08-25
2,0726,492.0,-2.25,-5.77,2026-09-10
5,2011,451.0,-1.37,-5.77,2026-08-30
10,1462,878.0,1.02,-5.77,2026-09-02
39,91,739.0,-2.38,-5.77,2026-08-28
39,92,1049.0,-1.0,-5.77,2026-08-25
3,1352,1159.0,-1.63,-5.77,2026-08-24
3,1258,801.0,-6.02,-5.77,2026-08-25
38,1496,638.0,-1.13,-5.77,2026-08-24
26,9089,842.0,0.15,-5.77,2026-08-31
28,3288,1243.0,-0.68,-5.77,2026-09-09
38,149,531.0,-5.5,-5.77,2026-08-25
3,1221,1456.0,0.57,-5.77,2026-09-05
48,1071,951.0,1.77,-5.77,2026-09-11
46,392,308.0,-0.72,-5.77,2026-09-03
66,6618,1150.0,-2.15,-5.77,2026-08-24
5,0446,557.0,-11.18,-5.77,2026-09-04
31,0449,771.0,-1.12,-5.77,2026-09-14
53,1616,921.0,0.58,-5.77,2026-08-26
3,9161,1177.0,-1.0,-5.77,2026-09-03
42,2389,1459.0,0.0,-5.77,2026-08-25
42,2800,684.0,-1.77,-5.77,2026-09-05
1,1629,404.0,-1.38,-5.77,2026-08-25
3,69,420.0,-0.6,-5.77,2026-08-24
10,1669,1168.0,-0.4,-5.77,2026-09-13
49,4550,645.0,2.78,-5.77,2026-08-28
5,1891,997.0,2.68,-5.77,2026-08-29
61,2969,1031.0,-1.35,-5.77,2026-09-07
30,2705,731.0,-5.83,-5.77,2026-09-01
7,340,574.0,0.53,-5.77,2026-09-03
57,1138,1047.0,-0.9,-5.77,2026-09-08
3,1339,660.0,2.52,-5.77,2026-09-11
2,345,447.0,0.85,-5.77,2026-08-27
61,6119,601.0,-0.18,-5.77,2026-09-03
3,9044,261.0,-1.32,-5.77,2026-09-02
109,1783,950.0,1.1,-5.77,2026-09-01
1,1629,1313.0,-2.88,-5.77,2026-09-08
2,724,1209.0,1.93,-5.77,2026-08-27
5,1891,887.0,1.6,-5.77,2026-09-13
39,3061,1096.0,-0.6,-5.77,2026-09-03
20,1504,749.0,0.33,-5.77,2026-09-08
35,3527,1164.0,-2.68,-5.77,2026-09-07
35,2031,617.0,-3.02,-5.77,2026-09-11
3,0069,1285.0,2.12,-5.77,2026-09-14
10,3409,613.0,-3.58,-5.77,2026-08-31
51,2025,1098.0,-2.7,-5.77,2026-08-27
44,2409,1280.0,0.62,-5.77,2026-09-14
18,3346,479.0,-1.63,-5.77,2026-09-02
10,3358,424.0,-1.62,-5.77,2026-09-01
66,0781,768.0,-0.7,-5.77,2026-09-06
35,3527,1337.0,-0.22,-5.77,2026-09-10
26,813,1061.0,-5.92,-5.77,2026-08-23
30,2324,490.0,1.15,-5.77,2026-08-28
36,928,1057.0,9.75,-5.77,2026-08-26
45,4513,1051.0,-0.9,-5.77,2026-09-03
42,2557,573.0,0.22,-5.77,2026-09-02
51,2474,925.0,-7.5,-5.77,2026-09-09
20,9020,558.0,1.95,-5.77,2026-09-02
15,2171,396.0,-0.12,-5.77,2026-08-24
57,5732,602.0,-1.35,-5.77,2026-09-15
5,1894,426.0,-4.1,-5.77,2026-08-24
2,722,552.0,1.0,-5.77,2026-09-03
3,3013,1270.0,8.65,-5.77,2026-09-05
23,363,427.0,-2.17,-5.77,2026-09-02
1,4000,1399.0,1.6,-5.77,2026-08-23
61,2602,378.0,-0.77,-5.77,2026-08-31
39,0042,1281.0,-1.27,-5.77,2026-09-15
44,2411,1073.0,-1.72,-5.75,2026-08-25
66,6621,902.0,0.0,-5.75,2026-09-09
23,1813,635.0,-1.58,-5.75,2026-09-07
135,3509,882.0,4.67,-5.75,2026-09-15
48,58,511.0,-0.28,-5.75,2026-09-01
30,2762,1398.0,1.62,-5.75,2026-09-01
39,49,702.0,-1.88,-5.75,2026-08-26
42,2557,662.0,-3.43,-5.75,2026-08-26
42,1520,1332.0,-0.2,-5.75,2026-09-01
42,3100,593.0,-0.08,-5.75,2026-08-31
39,0083,506.0,-3.0,-5.75,2026-09-12
107,1407,894.0,-2.62,-5.75,2026-09-12
53,593,899.0,2.32,-5.75,2026-08-28
6,1134,448.0,-0.13,-5.75,2026-08-27
35,3500,638.0,2.38,-5.75,2026-08-24
61,0832,518.0,-0.15,-5.75,2026-09-06
61,6105,550.0,0.3,-5.75,2026-09-13
38,3019,931.0,-0.98,-5.75,2026-09-11
35,3068,1076.0,2.98,-5.75,2026-09-07
61,3556,319.0,1.1,-5.75,2026-09-08
35,1956,325.0,-1.37,-5.75,2026-09-15
42,3134,814.0,-2.07,-5.75,2026-09-14
6,1169,495.0,-1.18,-5.75,2026-09-15
13,1151,888.0,1.23,-5.75,2026-09-07
26,9078,1118.0,-2.32,-5.75,2026-09-14
45,4516,1135.0,-3.8,-5.75,2026-09-14
38,0663,649.0,-4.72,-5.75,2026-09-14
9,0058,865.0,2.73,-5.75,2026-09-14
51,3465,469.0,0.12,-5.75,2026-08-26
10,2667,775.0,-2.22,-5.75,2026-08-24
103,1950,399.0,-1.38,-5.75,2026-08-30
66,6607,370.0,1.3,-5.75,2026-09-14
38,654,585.0,2.98,-5.75,2026-08-26
28,1644,1082.0,-2.18,-5.75,2026-08-24
68,1434,399.0,0.6,-5.75,2026-09-03
2,0720,815.0,-1.82,-5.75,2026-09-14
42,6120,424.0,2.45,-5.75,2026-09-05
10,2239,1049.0,-3.37,-5.75,2026-09-04
1,0992,709.0,3.93,-5.75,2026-09-10
66,781,824.0,-0.77,-5.75,2026-08-28
10,1462,1401.0,2.45,-5.75,2026-08-29
20,9026,611.0,-1.88,-5.75,2026-09-13
2,0720,898.0,1.85,-5.75,2026-09-10
22,2803,1091.0,1.17,-5.75,2026-09-03
26,1130,1591.0,-1.5,-5.75,2026-09-06
26,1384,368.0,-0.58,-5.75,2026-09-08
11,2707,866.0,2.55,-5.75,2026-09-01
66,3126,1111.0,3.18,-5.75,2026-09-14
39,0092,920.0,-3.35,-5.75,2026-09-13
1,1629,524.0,2.1,-5.75,2026-09-06
38,891,873.0,-1.72,-5.75,2026-09-02
5,424,1310.0,-4.68,-5.75,2026-08-29
10,2113,767.0,-2.23,-5.75,2026-08-24
26,1476,1384.0,-4.4,-5.75,2026-09-01
5,1317,649.0,-0.2,-5.75,2026-08-28
5,423,1421.0,1.63,-5.75,2026-09-01
10,2467,1007.0,-2.3,-5.75,2026-08-28
42,2135,494.0,-4.23,-5.75,2026-09-05
42,3115,1073.0,-2.82,-5.75,2026-09-05
14,1454,1180.0,0.42,-5.75,2026-09-15
10,0073,1110.0,2.18,-5.75,2026-09-08
14,246,385.0,0.57,-5.75,2026-08-28
20,1505,466.0,-0.53,-5.75,2026-08-24
23,451,952.0,4.38,-5.75,2026-08-28
26,3232,1208.0,2.57,-5.75,2026-09-11
46,3341,1235.0,-2.18,-5.75,2026-09-09
4,704,451.0,-2.45,-5.75,2026-08-31
7,2362,1422.0,1.18,-5.75,2026-09-06
26,3442,996.0,11.08,-5.75,2026-09-08
10,830,817.0,-1.98,-5.75,2026-09-01
44,2423,1209.0,3.42,-5.75,2026-09-01
42,2566,1087.0,-5.73,-5.75,2026-09-02
13,2293,1031.0,-16.15,-5.75,2026-09-08
3,1337,262.0,-0.05,-5.75,2026-08-28
57,6165,904.0,3.23,-5.75,2026-09-11
5,448,822.0,-0.9,-5.75,2026-09-03
48,2101,1514.0,-0.43,-5.75,2026-08-25
13,283,291.0,-0.02,-5.75,2026-09-02
35,1630,336.0,0.27,-5.75,2026-09-14
44,989,772.0,1.45,-5.75,2026-08-27
4,6128,998.0,4.78,-5.75,2026-08-31
